instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
16,home,0,0,0,0,0,1,0,0,0,0,0.3180286884307861,0.4327055811882019,0.317696213722229,0.4308026830355326,0.3174400329589844,0.4329498559236526,1,0,-0.0005886554718017,0.0
17,home,1,0,0,0,0,1,0,0,0,0,0.3163921684026718,0.4294057935476303,0.3147665162881215,0.427932192881902,0.3141424506902694,0.4292537271976471,1,0,-0.0022497177124023,0.0
18,home,0,0,0,0,0,1,0,0,0,0,0.313085526227951,0.4291667342185974,0.31251855691274,0.4302429854869842,0.3122469484806061,0.42841836810112,1,0,-0.0008385777473449,0.0
19,home,1,0,0,0,0,1,0,0,0,0,0.8369097113609314,0.4042976796627044,0.8378711342811584,0.4038981695969899,0.8389565646648407,0.402493342757225,1,0,0.0020468533039093,0.0
20,home,0,0,0,0,0,1,0,0,0,0,0.8417212963104248,0.3990136384963989,0.8413195610046387,0.3981067140897115,0.8423154354095459,0.3990316092967987,1,0,0.000594139099121,0.0
21,home,1,0,0,0,0,1,0,0,0,0,0.8439998924732208,0.40019591152668,0.8438137372334799,0.3990567723910014,0.843924880027771,0.3992844223976135,0,1,0.0,-0.0009114891290664
22,home,1,0,0,0,0,1,0,0,0,0,0.846976637840271,0.397446945309639,0.8462203741073608,0.3967176973819732,0.8464307188987732,0.3983378708362579,0,1,0.0,0.0008909255266189
23,home,1,0,0,0,0,1,0,0,0,0,0.8469115495681763,0.397169828414917,0.8472684423128763,0.3977341254552205,0.8479048907756805,0.3980978429317474,1,0,0.0009933412075042,0.0
24,home,1,0,0,0,0,1,0,0,0,0,0.8521094620227814,0.3971277773380279,0.8528810739517212,0.3969063460826874,0.8530475199222565,0.3974576294422149,1,0,0.000938057899475,0.0
25,home,1,0,0,0,0,1,0,0,0,0,0.5894623398780823,0.4173223078250885,0.5889849265416464,0.4139286379019419,0.5883356332778931,0.4143677204847336,0,1,0.0,-0.0029545873403549
26,home,0,0,0,0,0,1,0,0,0,0,0.5875602960586548,0.4139565229415893,0.5869553486506144,0.4110522766908009,0.5870544910430908,0.4122132062911987,0,1,0.0,-0.0017433166503906
27,home,1,0,0,0,0,1,0,0,0,0,0.5890117883682251,0.4125560224056244,0.5888106822967529,0.4106432100137074,0.5887675881385803,0.4093838036060333,0,1,0.0,-0.003172218799591
28,home,1,0,0,0,0,1,0,0,0,0,0.5882653594017029,0.4108536094427109,0.587378184000651,0.4090552230676015,0.5862376093864441,0.4097949415445328,1,0,-0.0020277500152587,0.0
29,home,0,0,0,0,0,1,0,0,0,0,0.5868824422359467,0.4088907390832901,0.5867138306299845,0.409718135992686,0.5873831212520599,0.4090831577777862,1,0,0.0005006790161132,0.0
30,home,0,0,0,0,0,1,0,0,0,0,0.5881471335887909,0.4105106145143509,0.5890388886133829,0.4093671043713887,0.589388906955719,0.4082643985748291,0,1,0.0,-0.0022462159395217
31,home,1,0,0,0,0,1,0,0,0,0,0.5949015319347382,0.5196626782417297,0.5954376260439554,0.5197530388832092,0.5959632098674774,0.5199156701564789,1,0,0.0010616779327392,0.0
32,home,1,0,0,0,0,1,0,0,0,0,0.597771018743515,0.5211297273635864,0.5978373885154724,0.5207045276959738,0.5977462232112885,0.5202710032463074,0,1,0.0,-0.000858724117279
33,home,1,0,0,0,0,1,0,0,0,0,0.5995355844497681,0.5214825868606567,0.597582221031189,0.5207695563634237,0.5967893302440643,0.5206707417964935,1,0,-0.0027462542057037,0.0
34,home,1,0,0,0,0,1,0,0,0,0,0.5967135429382324,0.5001654475927353,0.5958315928777059,0.5013660589853922,0.5956657230854034,0.5018191635608673,0,1,0.0,0.001653715968132
35,home,1,0,0,0,0,1,0,0,0,0,0.5954551100730896,0.5031518042087555,0.5951713522275289,0.5033259590466818,0.5948719680309296,0.5026406049728394,1,0,-0.00058314204216,0.0
36,home,1,0,0,0,0,1,0,0,0,0,0.5081153810024261,0.6213275194168091,0.508134663105011,0.6224353313446045,0.5075938403606415,0.623492956161499,0,1,0.0,0.0021654367446899
37,home,1,0,0,0,0,1,0,0,0,0,0.5046946704387665,0.6227961182594299,0.5052897334098816,0.62257452805837,0.5055060684680939,0.6232799291610718,1,0,0.0008113980293273,0.0
38,home,1,0,0,0,0,1,0,0,0,0,0.5060335397720337,0.6245735287666321,0.5061768492062887,0.623586098353068,0.5060839653015137,0.6239442527294159,0,1,0.0,-0.0006292760372161
39,home,1,0,0,0,0,1,0,0,0,0,0.5069434940814972,0.6217136681079865,0.5065329869588217,0.6225800514221191,0.5060756206512451,0.6219997107982635,1,0,-0.000867873430252,0.0
40,home,1,0,0,0,0,1,0,0,0,0,0.5078684687614441,0.6211334466934204,0.507453441619873,0.6218396226565043,0.5066551268100739,0.6216518878936768,1,0,-0.0012133419513702,0.0
41,home,1,0,0,0,0,1,0,0,0,0,0.2541425377130508,0.5721750259399414,0.2531974613666534,0.5730463067690531,0.2522056102752685,0.5727242231369019,1,0,-0.0019369274377822,0.0
42,home,1,0,0,0,0,1,0,0,0,0,0.2548638880252838,0.5721937716007233,0.2546273171901703,0.5710632999738058,0.2535662055015564,0.5710041224956512,1,0,-0.0012976825237274,0.0
43,home,1,0,0,0,0,1,0,0,0,0,0.2472703829407692,0.5674322843551636,0.2452766795953115,0.5672311584154764,0.2444774955511093,0.566424697637558,1,0,-0.0027928873896598,0.0
44,home,1,0,0,0,0,1,0,0,0,0,0.2412532791495323,0.5660533010959625,0.2395004034042358,0.566191037495931,0.2400607615709304,0.5678921043872833,0,1,0.0,0.0018388032913208
45,home,1,0,0,0,0,1,0,0,0,0,0.2375466302037239,0.5659215152263641,0.2369766334692637,0.566240668296814,0.2373619228601455,0.5654453337192535,0,1,0.0,-0.0004761815071105
46,home,1,0,0,0,0,1,0,0,0,0,0.8834403157234192,0.5617398619651794,0.8883945743242899,0.5625335574150085,0.8904075920581818,0.5621321499347687,1,0,0.0069672763347625,0.0
47,home,1,0,0,0,0,1,0,0,0,0,0.8917495906352997,0.5645099878311157,0.8889449834823608,0.5647552808125814,0.8855971693992615,0.5653921663761139,1,0,-0.0061524212360382,0.0
48,home,1,0,0,0,0,1,0,0,0,0,0.8813967108726501,0.5651731193065643,0.8807028532028198,0.5657663742701212,0.8789368271827698,0.5652102530002594,1,0,-0.0024598836898803,0.0
49,home,1,0,0,0,0,1,0,0,0,0,0.8777540624141693,0.5649554133415222,0.875715990861257,0.5646053751309713,0.8744811713695526,0.5632098615169525,1,0,-0.0032728910446166,0.0
50,home,1,0,0,0,0,1,0,0,0,0,0.8750019073486328,0.5631941258907318,0.8747893571853638,0.5627963145573934,0.8747022747993469,0.5624000132083893,0,1,0.0,-0.0007941126823425
51,home,1,0,0,0,0,1,0,0,0,0,0.5706029832363129,0.4963384568691253,0.569445530573527,0.4937792917092641,0.5691001117229462,0.4952201098203659,1,0,-0.0015028715133666,0.0
52,home,1,0,0,0,0,1,0,0,0,0,0.5664332211017609,0.4974722266197204,0.567188541094462,0.4966324170430501,0.5668393969535828,0.4980072975158691,0,1,0.0,0.0005350708961486
53,home,1,0,0,0,0,1,0,0,0,0,0.5671284198760986,0.4991196244955063,0.5676733255386353,0.4991919696331024,0.5689754486083984,0.5002939999103546,1,0,0.0018470287322998,0.0
54,home,1,0,0,0,0,1,0,0,0,0,0.5699621140956879,0.4967701137065887,0.5666259924570719,0.4979940454165141,0.56517493724823,0.495373785495758,1,0,-0.0047871768474578,0.0
55,home,1,0,0,0,0,1,0,0,0,0,0.5620133876800537,0.4953407347202301,0.5613953073819479,0.4971967339515686,0.5603597462177277,0.4951929599046707,1,0,-0.001653641462326,0.0
56,home,0,0,0,0,0,1,0,0,0,0,0.6444754302501678,0.905618280172348,0.6492647131284078,0.9091800649960836,0.6589918732643127,0.915120005607605,1,0,0.0145164430141448,0.0
57,home,1,0,0,0,0,1,0,0,0,0,0.6442616283893585,0.3117301911115646,0.6439318855603536,0.3119508723417918,0.645824134349823,0.3146319389343261,0,1,0.0,0.0029017478227615
58,home,1,0,0,0,0,1,0,0,0,0,0.6442812085151672,0.317617654800415,0.6436362067858378,0.3167083958784739,0.6435332596302032,0.3180068880319595,1,0,-0.0007479488849639,0.0
59,home,1,0,0,0,0,1,0,0,0,0,0.6430809497833252,0.3165492862462997,0.6427853306134542,0.3155537645022074,0.643048495054245,0.315313309431076,0,1,0.0,-0.0012359768152236
60,home,1,0,0,0,0,1,0,0,0,0,0.6423482894897461,0.3180473297834396,0.6420264840126038,0.3179526130358378,0.6419135928153992,0.3173685520887375,0,1,0.0,-0.0006787776947021
61,home,1,0,1,1,1,1,0,0,0,0,0.6447830498218536,0.5431143939495087,0.6520015994707743,0.5871514678001404,0.6065359115600586,0.4576057642698288,0,1,0.0,-0.0855086296796798
62,home,1,0,0,0,0,1,0,0,0,0,0.5503850281238556,0.507285475730896,0.5487547318140665,0.5074534217516581,0.5485172867774963,0.5084638297557831,1,0,-0.0018677413463592,0.0
63,home,1,0,0,0,0,1,0,0,0,0,0.550035297870636,0.5091373324394226,0.5493790705998739,0.5078220168749491,0.5485860705375671,0.5081528723239899,1,0,-0.0014492273330688,0.0
64,home,1,0,0,0,0,1,0,0,0,0,0.5547090172767639,0.504831999540329,0.5521291097005209,0.5046406189600626,0.5531756281852722,0.5011562407016754,0,1,0.0,-0.0036757588386535
65,home,1,0,0,0,0,1,0,0,0,0,0.5563059449195862,0.4984258413314819,0.5559268395105997,0.5005364616711935,0.5560114979743958,0.5012761652469635,0,1,0.0,0.0028503239154815
66,home,1,0,0,0,0,1,0,0,0,0,0.3120761662721634,0.4338491708040237,0.3121178348859151,0.4337511658668518,0.3118568807840347,0.4317047446966171,0,1,0.0,-0.0021444261074066
67,home,0,0,0,0,0,1,0,0,0,0,0.307449996471405,0.4318101108074188,0.3070425689220428,0.4297908345858256,0.3057094514369964,0.4298286437988281,0,1,0.0,-0.0019814670085906
68,home,1,0,0,0,0,1,0,0,0,0,0.3065760880708694,0.4291014522314071,0.306457777818044,0.4290725390116374,0.305418848991394,0.4287939220666885,1,0,-0.0011572390794754,0.0
69,home,1,0,0,0,0,1,0,0,0,0,0.3054376393556595,0.4297752529382705,0.306110680103302,0.429748793443044,0.3070154339075088,0.4289794266223907,1,0,0.0015777945518493,0.0
70,home,1,0,0,0,0,1,0,0,0,0,0.3065579831600189,0.4300708472728729,0.3058638870716095,0.4294269482294718,0.3057110756635666,0.4296996891498565,1,0,-0.0008469074964523,0.0
71,home,1,0,0,0,0,1,0,0,0,0,0.8424999415874481,0.4083680659532547,0.8428262869517008,0.4114086826642354,0.8430965542793274,0.413005530834198,0,1,0.0,0.0046374648809432
72,home,1,0,0,0,0,1,0,0,0,0,0.8409698605537415,0.4142099469900131,0.8391797145207723,0.4127660095691681,0.8388439118862152,0.414206400513649,1,0,-0.0021259486675262,0.0
73,home,1,0,0,0,0,1,0,0,0,0,0.8404589295387268,0.4148943424224853,0.8392184774080912,0.4137239555517832,0.8395379781723022,0.4150640517473221,1,0,-0.0009209513664245,0.0
74,home,1,0,0,0,0,1,0,0,0,0,0.8394630551338196,0.4176684468984604,0.8396189411481222,0.4188633064428965,0.8389509916305542,0.4176702201366424,1,0,-0.0005120635032653,0.0
75,home,1,0,0,0,0,1,0,0,0,0,0.8378599882125854,0.41664619743824,0.8368818958600363,0.4165212611357371,0.8371575176715851,0.4188772290945053,0,1,0.0,0.0022310316562652
76,home,1,0,0,0,0,1,0,0,0,0,0.6341913342475891,0.2794732004404068,0.6358456214269003,0.2760138610998789,0.6347365081310272,0.2748983055353164,0,1,0.0,-0.0045748949050903
77,home,1,0,0,0,0,1,0,0,0,0,0.6328613460063934,0.277142271399498,0.6328066984812418,0.2797468403975169,0.6330861151218414,0.2816787362098694,0,1,0.0,0.0045364648103713
78,home,1,0,0,0,0,1,0,0,0,0,0.6304436028003693,0.2808074057102203,0.6295678416887919,0.2801245053609212,0.6291607022285461,0.2823747545480728,0,1,0.0,0.0015673488378524
79,home,0,0,0,0,0,1,0,0,0,0,0.6316715478897095,0.2800415456295013,0.6307462453842163,0.2814079721768697,0.6284241378307343,0.2799242734909057,1,0,-0.0032474100589752,0.0
80,home,1,0,0,0,0,1,0,0,0,0,0.628751665353775,0.2801138907670975,0.6287661989529928,0.2781924208005269,0.6280628740787506,0.2822383642196655,0,1,0.0,0.002124473452568
81,home,0,1,1,1,1,0,1,1,1,0,0.6229554116725922,0.9111589789390564,0.6573916474978129,0.8385796348253886,0.6351524591445923,0.7599063813686371,0,1,0.0,-0.1512525975704193
82,home,1,0,0,0,0,1,0,0,0,0,0.6584362685680389,0.4323905110359192,0.6604777375857035,0.4336608449618022,0.6580193340778351,0.4316705614328384,0,1,0.0,-0.0007199496030807
83,home,1,0,0,0,0,1,0,0,0,0,0.6503139138221741,0.4322332888841629,0.6468347509702047,0.4394559661547343,0.6420765817165375,0.4350011348724365,1,0,-0.0082373321056365,0.0
84,home,1,0,0,0,0,1,0,0,0,0,0.6396780908107758,0.4393190443515777,0.6393582423528036,0.4413032134373982,0.6405103206634521,0.4383539855480194,0,1,0.0,-0.0009650588035583
85,home,0,0,0,0,0,1,0,0,0,0,0.6437159776687622,0.4388259202241897,0.6388845046361288,0.4396766225496928,0.6362572014331818,0.4387877881526947,1,0,-0.0074587762355804,0.0
86,home,1,0,0,0,0,1,0,0,0,0,0.568071722984314,0.5643562078475952,0.5689085721969604,0.5667585531870524,0.5687507688999176,0.5636099874973297,0,1,0.0,-0.0007462203502655
87,home,1,0,0,0,0,1,0,0,0,0,0.5849305093288422,0.5632687211036682,0.5840359330177307,0.5663969914118449,0.5815877914428711,0.5641409456729889,1,0,-0.003342717885971,0.0
88,home,1,0,0,0,0,1,0,0,0,0,0.5746220946311951,0.5633881688117981,0.5742204387982687,0.5630128979682922,0.5691520571708679,0.5627113580703735,1,0,-0.0054700374603271,0.0
89,home,1,0,0,0,0,1,0,0,0,0,0.5735876262187958,0.5663726925849915,0.573259194691976,0.5669522881507874,0.5714535713195801,0.5664237439632416,1,0,-0.0021340548992156,0.0
90,home,0,0,0,0,0,1,0,0,0,0,0.5716008245944977,0.565525084733963,0.5714681148529053,0.5651994148890177,0.5716279447078705,0.567024439573288,0,1,0.0,0.0014993548393249
91,home,0,0,0,0,0,1,0,0,0,0,0.3772522062063217,0.5327620804309845,0.3706242541472117,0.5366237958272299,0.3755044490098953,0.5296903848648071,0,1,0.0,-0.0030716955661773
92,home,1,0,0,0,0,1,0,0,0,0,0.3756834715604782,0.5328177809715271,0.3729522327582041,0.5392707188924154,0.3712919801473617,0.542326033115387,0,1,0.0,0.0095082521438598
93,home,1,0,0,0,0,1,0,0,0,0,0.3818799257278442,0.5276252329349518,0.3788820306460063,0.5330049991607666,0.288956455886364,0.5294545888900757,1,0,-0.0929234698414802,0.0
94,home,1,0,0,0,0,1,0,0,0,0,0.3860743939876556,0.5413733422756195,0.3867123623689015,0.5482365489006042,0.3843124508857727,0.5432705581188202,0,1,0.0,0.0018972158432006
95,home,0,0,0,0,0,1,0,0,0,0,0.3770666122436523,0.5384184122085571,0.3754826386769612,0.541357179482778,0.3737215101718902,0.539230614900589,1,0,-0.003345102071762,0.0
96,home,1,0,0,0,0,1,0,0,0,0,0.8470010459423065,0.5515981018543243,0.8449501792589823,0.5529481768608093,0.8437614142894745,0.5508300960063934,1,0,-0.003239631652832,0.0
97,home,0,0,0,0,0,1,0,0,0,0,0.8462505042552948,0.5543664991855621,0.8471092581748962,0.55535356203715,0.8479518592357635,0.5575511753559113,0,1,0.0,0.0031846761703491
98,home,0,0,0,0,0,1,0,0,0,0,0.8535965383052826,0.5538209974765778,0.8530158599217733,0.5535592834154764,0.8525484502315521,0.5512594282627106,0,1,0.0,-0.0025615692138671
99,home,0,0,0,0,0,1,0,0,0,0,0.85166335105896,0.5533257722854614,0.8496265411376953,0.5555305282274882,0.8493013381958008,0.5531460344791412,1,0,-0.0023620128631591,0.0
100,home,0,0,0,0,0,1,0,0,0,0,0.8514499962329865,0.5518376231193542,0.8521459499994913,0.5531070629755656,0.8534617722034454,0.5544915795326233,0,1,0.0,0.002653956413269
101,home,1,0,0,0,0,1,0,0,0,0,0.612877756357193,0.4624438136816025,0.6079367399215698,0.4662699699401855,0.605058491230011,0.4657752364873886,1,0,-0.007819265127182,0.0
102,home,1,0,0,0,0,1,0,0,0,0,0.6107700169086456,0.4718530178070068,0.6110056638717651,0.4744831919670105,0.6143302321434021,0.474924549460411,1,0,0.0035602152347564,0.0
103,home,0,0,0,0,0,1,0,0,0,0,0.6108864545822144,0.4739677608013153,0.6089645028114319,0.4750520686308543,0.6097981333732605,0.4779795110225677,0,1,0.0,0.0040117502212524
104,home,0,0,0,0,0,1,0,0,0,0,0.6041600704193115,0.4728861600160599,0.606242855389913,0.4749994774659474,0.6072437763214111,0.4751461893320083,1,0,0.0030837059020996,0.0
105,home,1,0,0,0,0,1,0,0,0,0,0.6077629923820496,0.4719725698232651,0.6036121447881063,0.4688193698724111,0.600691020488739,0.4674999415874481,1,0,-0.0070719718933105,0.0
106,home,1,0,0,0,0,1,0,0,0,0,0.5916337072849274,0.4261651188135147,0.590011477470398,0.4257436196009318,0.5881826877593994,0.4257118701934814,1,0,-0.0034510195255279,0.0
107,home,1,0,0,0,0,1,0,0,0,0,0.5872157514095306,0.4255916476249695,0.5886320471763611,0.4243929982185364,0.5905937850475311,0.4241728335618973,1,0,0.0033780336380004,0.0
108,home,0,0,0,0,0,1,0,0,0,0,0.5918395817279816,0.425618439912796,0.5931846102078756,0.4250478943188985,0.5923893749713898,0.4237133711576462,0,1,0.0,-0.0019050687551498
109,home,0,0,0,0,0,1,0,0,0,0,0.590516060590744,0.4220410287380218,0.5917157332102457,0.4212380647659302,0.5938668847084045,0.4222252368927002,1,0,0.0033508241176605,0.0
110,home,1,0,0,0,0,1,0,0,0,0,0.5957527160644531,0.4200229495763778,0.591735819975535,0.4193821450074513,0.5879694819450378,0.4183537811040878,1,0,-0.0077832341194152,0.0
111,home,1,0,0,0,0,1,0,0,0,0,0.5314188897609711,0.5388340353965759,0.5326104958852133,0.5398674209912618,0.5334754884243011,0.5387402772903442,1,0,0.00205659866333,0.0
112,home,0,0,0,0,0,1,0,0,0,0,0.5335918664932251,0.538426548242569,0.5341215332349142,0.5388014316558838,0.5339916944503784,0.5376695692539215,0,1,0.0,-0.0007569789886474
113,home,1,0,0,0,0,1,0,0,0,0,0.5347723066806793,0.539496660232544,0.5355271299680074,0.5400594671567281,0.5363359153270721,0.5396742224693298,1,0,0.0015636086463928,0.0
114,home,1,0,0,0,0,1,0,0,0,0,0.5370806157588959,0.5386787354946136,0.5361385146776835,0.5379254619280497,0.5356734693050385,0.5385223627090454,1,0,-0.0014071464538574,0.0
115,home,0,0,0,0,0,1,0,0,0,0,0.5338341593742371,0.5386355817317963,0.5323327779769897,0.5376272996266683,0.5313285887241364,0.537423700094223,1,0,-0.0025055706501007,0.0
116,home,0,0,0,0,0,1,0,0,0,0,0.2720558196306228,0.4795243889093399,0.2734909057617187,0.4802997012933095,0.2736190259456634,0.4797329753637314,1,0,0.0015632063150405,0.0
117,home,1,0,0,0,0,1,0,0,0,0,0.2722769230604172,0.4794608354568481,0.2717935442924499,0.4800219138463338,0.2714569121599197,0.4786213189363479,0,1,0.0,-0.0008395165205001
118,home,1,0,0,0,0,1,0,0,0,0,0.2726392894983291,0.4795492887496948,0.2727293074131012,0.479555477698644,0.272742748260498,0.4799198657274246,0,1,0.0,0.0003705769777297
119,home,0,0,0,0,0,1,0,0,0,0,0.273300364613533,0.4806046336889267,0.272834450006485,0.479649265607198,0.2728652358055115,0.4805972576141357,1,0,-0.0004351288080215,0.0
120,home,0,0,0,0,0,1,0,0,0,0,0.2705853879451751,0.4799817949533462,0.2708962062994639,0.4806458453337351,0.2703267186880111,0.4795944690704345,0,1,0.0,-0.0003873258829116
121,home,0,0,0,0,0,1,0,0,0,0,0.8858036696910858,0.4582646787166595,0.8858981529871622,0.4580339888731639,0.8855376839637756,0.4571146368980407,0,1,0.0,-0.0011500418186187
122,home,0,0,0,0,0,1,0,0,0,0,0.8883324861526489,0.4587344527244568,0.8885287443796793,0.4576935569445292,0.8880710899829865,0.4585344642400741,1,0,-0.0002613961696624,0.0
123,home,0,0,0,0,0,1,0,0,0,0,0.8869963586330414,0.4579584449529648,0.8865758577982584,0.4566984077294667,0.8857029378414154,0.4561288505792618,0,1,0.0,-0.001829594373703
124,home,0,0,0,0,0,1,0,0,0,0,0.8815945088863373,0.457445815205574,0.8823381066322327,0.4565901656945546,0.883292555809021,0.4573738574981689,1,0,0.0016980469226837,0.0
125,home,1,0,0,0,0,1,0,0,0,0,0.8850874304771423,0.4584597051143646,0.8859747052192688,0.4584840536117553,0.8863892555236816,0.4586297869682312,1,0,0.0013018250465393,0.0
126,home,0,0,0,0,0,1,0,0,0,0,0.6099422872066498,0.4067267179489136,0.6091428796450297,0.4026308755079905,0.4468958973884582,0.4077417403459549,1,0,-0.1630463898181915,0.0
127,home,1,0,0,0,0,1,0,0,0,0,0.6126264929771423,0.3963559865951538,0.6112603147824606,0.3960305253664652,0.6120284795761108,0.396059900522232,1,0,-0.0005980134010314,0.0
128,home,0,0,0,0,0,1,0,0,0,0,0.6116434335708618,0.394651249051094,0.6138947804768881,0.3947683175404866,0.6121544539928436,0.3922622054815292,0,1,0.0,-0.0023890435695648
129,home,0,0,0,0,0,1,0,0,0,0,0.6113324463367462,0.38999243080616,0.6098091999689738,0.3891163070996602,0.6080604493618011,0.388905718922615,1,0,-0.003271996974945,0.0
130,home,0,0,0,0,0,1,0,0,0,0,0.6125253438949585,0.3833939582109451,0.6126298705736796,0.38479811946551,0.6122843325138092,0.3860145509243011,0,1,0.0,0.002620592713356
131,end,0,0,0,0,0,0,0,1,1,0,0.6859923005104065,0.890931099653244,0.6248273054758707,0.6934260328610738,0.6103478074073792,0.3730902373790741,0,1,0.0,-0.5178408622741699
132,end,1,0,0,0,0,0,0,0,0,1,0.6239643096923828,0.3585518300533294,0.6189827720324198,0.3565511306126912,0.6153706312179565,0.3567723035812378,1,0,-0.0085936784744262,0.0
133,end,0,0,0,0,0,0,0,0,0,1,0.6379778683185577,0.3187839388847351,0.6432801286379496,0.3166879117488861,0.6465610265731812,0.3149669170379638,1,0,0.0085831582546234,0.0
134,end,0,0,0,0,0,0,0,0,0,1,0.6448891758918762,0.3122506439685821,0.6456277370452881,0.3114470541477203,0.6454333364963531,0.3110663443803787,0,1,0.0,-0.0011842995882034
135,end,0,0,0,0,0,0,0,0,0,1,0.6453092396259308,0.3082444816827774,0.6445021629333496,0.3093126118183136,0.6440818905830383,0.30695541203022,0,1,0.0,-0.0012890696525573
136,end,0,0,0,0,0,0,0,0,0,1,0.6447366774082184,0.3073309659957886,0.6431619723637899,0.307068665822347,0.641481876373291,0.3052965402603149,1,0,-0.0032548010349273,0.0
137,end,0,0,0,0,0,0,0,0,0,1,0.5548916757106781,0.5201301872730255,0.5564072728157043,0.5185087521870931,0.5561463832855225,0.5183602273464203,0,1,0.0,-0.0017699599266052
138,end,0,0,0,0,0,0,0,0,0,1,0.5529786944389343,0.5166245996952057,0.552647332350413,0.5163635412851969,0.5528562963008881,0.5165106952190399,1,0,-0.0001223981380462,0.0
139,end,0,0,0,0,0,0,0,0,0,1,0.5552125871181488,0.5176199078559875,0.5540410081545512,0.515246570110321,0.5532238185405731,0.515009731054306,0,1,0.0,-0.0026101768016815
140,end,0,0,0,0,0,0,0,0,0,1,0.550799548625946,0.5145833790302277,0.5505609512329102,0.5144185423851013,0.5505302548408508,0.5146738588809967,1,0,-0.0002692937850952,0.0
141,end,0,0,0,0,0,0,0,0,0,1,0.5533334016799927,0.5136214792728424,0.5545108318328857,0.5124077796936035,0.5550433993339539,0.5125026106834412,1,0,0.0017099976539611,0.0
142,end,0,0,0,0,0,0,0,0,0,1,0.3269116878509521,0.4318937510251999,0.3252194126447041,0.4294714728991191,0.323603481054306,0.4300737231969833,1,0,-0.0033082067966461,0.0
143,end,0,0,0,0,0,0,0,0,0,1,0.3265884965658188,0.4318107664585113,0.3271920680999756,0.4309733211994171,0.328189492225647,0.4325082451105118,1,0,0.0016009956598281,0.0
144,end,0,0,0,0,0,0,0,0,0,1,0.3249620795249939,0.4281877279281616,0.3239871660868327,0.4278913140296936,0.3238206058740616,0.4295288920402527,0,1,0.0,0.001341164112091
