instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
52,home,1,0,0,0,0,1,0,0,0,0,0.5664332211017609,0.49747222661972046,0.567188541094462,0.4966324170430501,0.5668393969535828,0.49800729751586914,0,1,0.0,0.0005350708961486816
53,home,1,0,0,0,0,1,0,0,0,0,0.5671284198760986,0.4991196244955063,0.5676733255386353,0.4991919696331024,0.5689754486083984,0.5002939999103546,1,0,0.0018470287322998047,0.0
54,home,1,0,0,0,0,1,0,0,0,0,0.5699621140956879,0.49677011370658875,0.5666259924570719,0.4979940454165141,0.56517493724823,0.49537378549575806,1,0,-0.004787176847457886,0.0
55,home,1,0,0,0,0,1,0,0,0,0,0.5620133876800537,0.4953407347202301,0.5613953073819479,0.4971967339515686,0.5603597462177277,0.4951929599046707,1,0,-0.0016536414623260498,0.0
56,home,0,0,0,0,0,1,0,0,0,0,0.6444754302501678,0.905618280172348,0.6492647131284078,0.9091800649960836,0.6589918732643127,0.915120005607605,1,0,0.014516443014144897,0.0
57,home,1,0,0,0,0,1,0,0,0,0,0.6442616283893585,0.31173019111156464,0.6439318855603536,0.3119508723417918,0.645824134349823,0.31463193893432617,0,1,0.0,0.0029017478227615356
58,home,1,0,0,0,0,1,0,0,0,0,0.6442812085151672,0.31761765480041504,0.6436362067858378,0.31670839587847394,0.6435332596302032,0.31800688803195953,1,0,-0.0007479488849639893,0.0
59,home,1,0,0,0,0,1,0,0,0,0,0.6430809497833252,0.31654928624629974,0.6427853306134542,0.31555376450220746,0.643048495054245,0.31531330943107605,0,1,0.0,-0.0012359768152236938
60,home,1,0,0,0,0,1,0,0,0,0,0.6423482894897461,0.31804732978343964,0.6420264840126038,0.3179526130358378,0.6419135928153992,0.3173685520887375,0,1,0.0,-0.0006787776947021484
61,home,1,0,1,1,1,1,0,0,0,0,0.6447830498218536,0.5431143939495087,0.6520015994707743,0.5871514678001404,0.6065359115600586,0.4576057642698288,0,1,0.0,-0.08550862967967987
62,home,1,0,0,0,0,1,0,0,0,0,0.5503850281238556,0.507285475730896,0.5487547318140665,0.5074534217516581,0.5485172867774963,0.5084638297557831,1,0,-0.001867741346359253,0.0
63,home,1,0,0,0,0,1,0,0,0,0,0.550035297870636,0.5091373324394226,0.5493790705998739,0.5078220168749491,0.5485860705375671,0.5081528723239899,1,0,-0.0014492273330688477,0.0
64,home,1,0,0,0,0,1,0,0,0,0,0.5547090172767639,0.504831999540329,0.5521291097005209,0.5046406189600626,0.5531756281852722,0.5011562407016754,0,1,0.0,-0.0036757588386535645
65,home,1,0,0,0,0,1,0,0,0,0,0.5563059449195862,0.49842584133148193,0.5559268395105997,0.5005364616711935,0.5560114979743958,0.5012761652469635,0,1,0.0,0.0028503239154815674
66,home,1,0,0,0,0,1,0,0,0,0,0.3120761662721634,0.43384917080402374,0.3121178348859151,0.4337511658668518,0.31185688078403473,0.4317047446966171,0,1,0.0,-0.002144426107406616
67,home,0,0,0,0,0,1,0,0,0,0,0.30744999647140503,0.4318101108074188,0.30704256892204285,0.4297908345858256,0.30570945143699646,0.4298286437988281,0,1,0.0,-0.0019814670085906982
68,home,1,0,0,0,0,1,0,0,0,0,0.30657608807086945,0.42910145223140717,0.306457777818044,0.4290725390116374,0.30541884899139404,0.42879392206668854,1,0,-0.0011572390794754028,0.0
69,home,1,0,0,0,0,1,0,0,0,0,0.3054376393556595,0.42977525293827057,0.306110680103302,0.429748793443044,0.30701543390750885,0.42897942662239075,1,0,0.0015777945518493652,0.0
70,home,1,0,0,0,0,1,0,0,0,0,0.3065579831600189,0.4300708472728729,0.3058638870716095,0.42942694822947186,0.3057110756635666,0.42969968914985657,1,0,-0.0008469074964523315,0.0
71,home,1,0,0,0,0,1,0,0,0,0,0.8424999415874481,0.4083680659532547,0.8428262869517008,0.4114086826642354,0.8430965542793274,0.413005530834198,0,1,0.0,0.004637464880943298
72,home,1,0,0,0,0,1,0,0,0,0,0.8409698605537415,0.4142099469900131,0.8391797145207723,0.4127660095691681,0.8388439118862152,0.414206400513649,1,0,-0.002125948667526245,0.0
73,home,1,0,0,0,0,1,0,0,0,0,0.8404589295387268,0.41489434242248535,0.8392184774080912,0.41372395555178326,0.8395379781723022,0.4150640517473221,1,0,-0.0009209513664245605,0.0
74,home,1,0,0,0,0,1,0,0,0,0,0.8394630551338196,0.4176684468984604,0.8396189411481222,0.41886330644289654,0.8389509916305542,0.41767022013664246,1,0,-0.0005120635032653809,0.0
75,home,1,0,0,0,0,1,0,0,0,0,0.8378599882125854,0.41664619743824005,0.8368818958600363,0.4165212611357371,0.8371575176715851,0.4188772290945053,0,1,0.0,0.002231031656265259
76,home,1,0,0,0,0,1,0,0,0,0,0.6341913342475891,0.2794732004404068,0.6358456214269003,0.27601386109987897,0.6347365081310272,0.27489830553531647,0,1,0.0,-0.004574894905090332
77,home,1,0,0,0,0,1,0,0,0,0,0.6328613460063934,0.277142271399498,0.6328066984812418,0.2797468403975169,0.6330861151218414,0.2816787362098694,0,1,0.0,0.004536464810371399
78,home,1,0,0,0,0,1,0,0,0,0,0.6304436028003693,0.28080740571022034,0.6295678416887919,0.2801245053609212,0.6291607022285461,0.2823747545480728,0,1,0.0,0.001567348837852478
79,home,0,0,0,0,0,1,0,0,0,0,0.6316715478897095,0.28004154562950134,0.6307462453842163,0.2814079721768697,0.6284241378307343,0.27992427349090576,1,0,-0.0032474100589752197,0.0
80,home,1,0,0,0,0,1,0,0,0,0,0.628751665353775,0.2801138907670975,0.6287661989529928,0.2781924208005269,0.6280628740787506,0.2822383642196655,0,1,0.0,0.002124473452568054
81,home,0,1,1,1,1,0,1,1,1,0,0.6229554116725922,0.9111589789390564,0.6573916474978129,0.8385796348253886,0.6351524591445923,0.7599063813686371,0,1,0.0,-0.1512525975704193
82,home,1,0,0,0,0,1,0,0,0,0,0.6584362685680389,0.4323905110359192,0.6604777375857035,0.4336608449618022,0.6580193340778351,0.43167056143283844,0,1,0.0,-0.0007199496030807495
83,home,1,0,0,0,0,1,0,0,0,0,0.6503139138221741,0.4322332888841629,0.6468347509702047,0.4394559661547343,0.6420765817165375,0.4350011348724365,1,0,-0.008237332105636597,0.0
84,home,1,0,0,0,0,1,0,0,0,0,0.6396780908107758,0.43931904435157776,0.6393582423528036,0.44130321343739826,0.6405103206634521,0.4383539855480194,0,1,0.0,-0.0009650588035583496
85,home,0,0,0,0,0,1,0,0,0,0,0.6437159776687622,0.43882592022418976,0.6388845046361288,0.4396766225496928,0.6362572014331818,0.4387877881526947,1,0,-0.007458776235580444,0.0
86,home,1,0,0,0,0,1,0,0,0,0,0.568071722984314,0.5643562078475952,0.5689085721969604,0.5667585531870524,0.5687507688999176,0.5636099874973297,0,1,0.0,-0.0007462203502655029
87,home,1,0,0,0,0,1,0,0,0,0,0.5849305093288422,0.5632687211036682,0.5840359330177307,0.5663969914118449,0.5815877914428711,0.5641409456729889,1,0,-0.0033427178859710693,0.0
88,home,1,0,0,0,0,1,0,0,0,0,0.5746220946311951,0.5633881688117981,0.5742204387982687,0.5630128979682922,0.5691520571708679,0.5627113580703735,1,0,-0.0054700374603271484,0.0
89,home,1,0,0,0,0,1,0,0,0,0,0.5735876262187958,0.5663726925849915,0.573259194691976,0.5669522881507874,0.5714535713195801,0.5664237439632416,1,0,-0.0021340548992156982,0.0
90,home,0,0,0,0,0,1,0,0,0,0,0.5716008245944977,0.565525084733963,0.5714681148529053,0.5651994148890177,0.5716279447078705,0.567024439573288,0,1,0.0,0.0014993548393249512
91,home,0,0,0,0,0,1,0,0,0,0,0.3772522062063217,0.5327620804309845,0.37062425414721173,0.5366237958272299,0.3755044490098953,0.5296903848648071,0,1,0.0,-0.003071695566177368
92,home,1,0,0,0,0,1,0,0,0,0,0.3756834715604782,0.5328177809715271,0.37295223275820416,0.5392707188924154,0.37129198014736176,0.542326033115387,0,1,0.0,0.009508252143859863
93,home,1,0,0,0,0,1,0,0,0,0,0.38187992572784424,0.5276252329349518,0.3788820306460063,0.5330049991607666,0.288956455886364,0.5294545888900757,1,0,-0.09292346984148026,0.0
94,home,1,0,0,0,0,1,0,0,0,0,0.38607439398765564,0.5413733422756195,0.38671236236890155,0.5482365489006042,0.3843124508857727,0.5432705581188202,0,1,0.0,0.0018972158432006836
95,home,0,0,0,0,0,1,0,0,0,0,0.37706661224365234,0.5384184122085571,0.37548263867696124,0.541357179482778,0.37372151017189026,0.539230614900589,1,0,-0.003345102071762085,0.0
96,home,1,0,0,0,0,1,0,0,0,0,0.8470010459423065,0.5515981018543243,0.8449501792589823,0.5529481768608093,0.8437614142894745,0.5508300960063934,1,0,-0.0032396316528320312,0.0
97,home,0,0,0,0,0,1,0,0,0,0,0.8462505042552948,0.5543664991855621,0.8471092581748962,0.55535356203715,0.8479518592357635,0.5575511753559113,0,1,0.0,0.003184676170349121
98,home,0,0,0,0,0,1,0,0,0,0,0.8535965383052826,0.5538209974765778,0.8530158599217733,0.5535592834154764,0.8525484502315521,0.5512594282627106,0,1,0.0,-0.0025615692138671875
99,home,0,0,0,0,0,1,0,0,0,0,0.85166335105896,0.5533257722854614,0.8496265411376953,0.5555305282274882,0.8493013381958008,0.5531460344791412,1,0,-0.0023620128631591797,0.0
100,home,0,0,0,0,0,1,0,0,0,0,0.8514499962329865,0.5518376231193542,0.8521459499994913,0.5531070629755656,0.8534617722034454,0.5544915795326233,0,1,0.0,0.002653956413269043
101,home,1,0,0,0,0,1,0,0,0,0,0.612877756357193,0.4624438136816025,0.6079367399215698,0.46626996994018555,0.605058491230011,0.4657752364873886,1,0,-0.007819265127182007,0.0
102,home,1,0,0,0,0,1,0,0,0,0,0.6107700169086456,0.47185301780700684,0.6110056638717651,0.4744831919670105,0.6143302321434021,0.47492454946041107,1,0,0.0035602152347564697,0.0
103,home,0,0,0,0,0,1,0,0,0,0,0.6108864545822144,0.4739677608013153,0.6089645028114319,0.4750520686308543,0.6097981333732605,0.47797951102256775,0,1,0.0,0.004011750221252441
104,home,0,0,0,0,0,1,0,0,0,0,0.6041600704193115,0.4728861600160599,0.606242855389913,0.47499947746594745,0.6072437763214111,0.47514618933200836,1,0,0.0030837059020996094,0.0
105,home,1,0,0,0,0,1,0,0,0,0,0.6077629923820496,0.4719725698232651,0.6036121447881063,0.4688193698724111,0.600691020488739,0.4674999415874481,1,0,-0.007071971893310547,0.0
106,home,1,0,0,0,0,1,0,0,0,0,0.5916337072849274,0.4261651188135147,0.590011477470398,0.4257436196009318,0.5881826877593994,0.42571187019348145,1,0,-0.003451019525527954,0.0
107,home,1,0,0,0,0,1,0,0,0,0,0.5872157514095306,0.4255916476249695,0.5886320471763611,0.4243929982185364,0.5905937850475311,0.4241728335618973,1,0,0.0033780336380004883,0.0
108,home,0,0,0,0,0,1,0,0,0,0,0.5918395817279816,0.425618439912796,0.5931846102078756,0.4250478943188985,0.5923893749713898,0.4237133711576462,0,1,0.0,-0.0019050687551498413
109,home,0,0,0,0,0,1,0,0,0,0,0.590516060590744,0.42204102873802185,0.5917157332102457,0.4212380647659302,0.5938668847084045,0.4222252368927002,1,0,0.0033508241176605225,0.0
110,home,1,0,0,0,0,1,0,0,0,0,0.5957527160644531,0.42002294957637787,0.591735819975535,0.41938214500745136,0.5879694819450378,0.41835378110408783,1,0,-0.007783234119415283,0.0
111,home,1,0,0,0,0,1,0,0,0,0,0.5314188897609711,0.5388340353965759,0.5326104958852133,0.5398674209912618,0.5334754884243011,0.5387402772903442,1,0,0.002056598663330078,0.0
112,home,0,0,0,0,0,1,0,0,0,0,0.5335918664932251,0.538426548242569,0.5341215332349142,0.5388014316558838,0.5339916944503784,0.5376695692539215,0,1,0.0,-0.0007569789886474609
113,home,1,0,0,0,0,1,0,0,0,0,0.5347723066806793,0.539496660232544,0.5355271299680074,0.5400594671567281,0.5363359153270721,0.5396742224693298,1,0,0.0015636086463928223,0.0
114,home,1,0,0,0,0,1,0,0,0,0,0.5370806157588959,0.5386787354946136,0.5361385146776835,0.5379254619280497,0.5356734693050385,0.5385223627090454,1,0,-0.0014071464538574219,0.0
115,home,0,0,0,0,0,1,0,0,0,0,0.5338341593742371,0.5386355817317963,0.5323327779769897,0.5376272996266683,0.5313285887241364,0.537423700094223,1,0,-0.002505570650100708,0.0
116,home,0,0,0,0,0,1,0,0,0,0,0.27205581963062286,0.4795243889093399,0.27349090576171875,0.4802997012933095,0.27361902594566345,0.4797329753637314,1,0,0.0015632063150405884,0.0
117,home,1,0,0,0,0,1,0,0,0,0,0.2722769230604172,0.47946083545684814,0.27179354429244995,0.4800219138463338,0.27145691215991974,0.47862131893634796,0,1,0.0,-0.0008395165205001831
118,home,1,0,0,0,0,1,0,0,0,0,0.27263928949832916,0.4795492887496948,0.2727293074131012,0.479555477698644,0.27274274826049805,0.4799198657274246,0,1,0.0,0.00037057697772979736
119,home,0,0,0,0,0,1,0,0,0,0,0.273300364613533,0.4806046336889267,0.272834450006485,0.47964926560719806,0.2728652358055115,0.48059725761413574,1,0,-0.0004351288080215454,0.0
120,home,0,0,0,0,0,1,0,0,0,0,0.27058538794517517,0.47998179495334625,0.2708962062994639,0.48064584533373517,0.27032671868801117,0.47959446907043457,0,1,0.0,-0.00038732588291168213
121,home,0,0,0,0,0,1,0,0,0,0,0.8858036696910858,0.45826467871665955,0.8858981529871622,0.4580339888731639,0.8855376839637756,0.45711463689804077,0,1,0.0,-0.0011500418186187744
122,home,0,0,0,0,0,1,0,0,0,0,0.8883324861526489,0.4587344527244568,0.8885287443796793,0.45769355694452923,0.8880710899829865,0.45853446424007416,1,0,-0.0002613961696624756,0.0
123,home,0,0,0,0,0,1,0,0,0,0,0.8869963586330414,0.4579584449529648,0.8865758577982584,0.45669840772946674,0.8857029378414154,0.4561288505792618,0,1,0.0,-0.001829594373703003
124,home,0,0,0,0,0,1,0,0,0,0,0.8815945088863373,0.45744581520557404,0.8823381066322327,0.45659016569455463,0.883292555809021,0.45737385749816895,1,0,0.0016980469226837158,0.0
125,home,1,0,0,0,0,1,0,0,0,0,0.8850874304771423,0.4584597051143646,0.8859747052192688,0.45848405361175537,0.8863892555236816,0.4586297869682312,1,0,0.0013018250465393066,0.0
126,home,0,0,0,0,0,1,0,0,0,0,0.6099422872066498,0.4067267179489136,0.6091428796450297,0.40263087550799054,0.44689589738845825,0.4077417403459549,1,0,-0.16304638981819153,0.0
127,home,1,0,0,0,0,1,0,0,0,0,0.6126264929771423,0.3963559865951538,0.6112603147824606,0.39603052536646527,0.6120284795761108,0.39605990052223206,1,0,-0.0005980134010314941,0.0
128,home,0,0,0,0,0,1,0,0,0,0,0.6116434335708618,0.39465124905109406,0.6138947804768881,0.39476831754048664,0.6121544539928436,0.39226220548152924,0,1,0.0,-0.0023890435695648193
129,home,0,0,0,0,0,1,0,0,0,0,0.6113324463367462,0.38999243080616,0.6098091999689738,0.3891163070996602,0.6080604493618011,0.38890571892261505,1,0,-0.0032719969749450684,0.0
130,home,0,0,0,0,0,1,0,0,0,0,0.6125253438949585,0.38339395821094513,0.6126298705736796,0.38479811946551007,0.6122843325138092,0.38601455092430115,0,1,0.0,0.002620592713356018
131,end,0,0,0,0,0,0,0,1,1,0,0.6859923005104065,0.890931099653244,0.6248273054758707,0.6934260328610738,0.6103478074073792,0.3730902373790741,0,1,0.0,-0.5178408622741699
132,end,1,0,0,0,0,0,0,0,0,1,0.6239643096923828,0.35855183005332947,0.6189827720324198,0.3565511306126912,0.6153706312179565,0.3567723035812378,1,0,-0.00859367847442627,0.0
133,end,0,0,0,0,0,0,0,0,0,1,0.6379778683185577,0.3187839388847351,0.6432801286379496,0.3166879117488861,0.6465610265731812,0.31496691703796387,1,0,0.008583158254623413,0.0
134,end,0,0,0,0,0,0,0,0,0,1,0.6448891758918762,0.31225064396858215,0.6456277370452881,0.31144705414772034,0.6454333364963531,0.3110663443803787,0,1,0.0,-0.0011842995882034302
135,end,0,0,0,0,0,0,0,0,0,1,0.6453092396259308,0.3082444816827774,0.6445021629333496,0.3093126118183136,0.6440818905830383,0.30695541203022003,0,1,0.0,-0.001289069652557373
136,end,0,0,0,0,0,0,0,0,0,1,0.6447366774082184,0.3073309659957886,0.6431619723637899,0.307068665822347,0.641481876373291,0.30529654026031494,1,0,-0.003254801034927368,0.0
137,end,0,0,0,0,0,0,0,0,0,1,0.5548916757106781,0.5201301872730255,0.5564072728157043,0.5185087521870931,0.5561463832855225,0.5183602273464203,0,1,0.0,-0.0017699599266052246
138,end,0,0,0,0,0,0,0,0,0,1,0.5529786944389343,0.5166245996952057,0.552647332350413,0.5163635412851969,0.5528562963008881,0.5165106952190399,1,0,-0.00012239813804626465,0.0
139,end,0,0,0,0,0,0,0,0,0,1,0.5552125871181488,0.5176199078559875,0.5540410081545512,0.515246570110321,0.5532238185405731,0.515009731054306,0,1,0.0,-0.0026101768016815186
140,end,0,0,0,0,0,0,0,0,0,1,0.550799548625946,0.5145833790302277,0.5505609512329102,0.5144185423851013,0.5505302548408508,0.5146738588809967,1,0,-0.00026929378509521484,0.0
141,end,0,0,0,0,0,0,0,0,0,1,0.5533334016799927,0.5136214792728424,0.5545108318328857,0.5124077796936035,0.5550433993339539,0.5125026106834412,1,0,0.0017099976539611816,0.0
142,end,0,0,0,0,0,0,0,0,0,1,0.32691168785095215,0.4318937510251999,0.32521941264470416,0.4294714728991191,0.32360348105430603,0.43007372319698334,1,0,-0.003308206796646118,0.0
